i,t_v,Resistencia(Ohms)
0,1668615657.6689453,+1.25496880E+02
0,1668615658.1083984,+1.25517690E+02
0,1668615658.5507812,+1.25523820E+02
0,1668615658.9902344,+1.25539740E+02
0,1668615659.4306638,+1.25580210E+02
0,1668615659.8691404,+1.25562730E+02
0,1668615660.3105466,+1.25541300E+02
0,1668615660.7529294,+1.25562110E+02
0,1668615661.1894531,+1.25568350E+02
0,1668615661.6259766,+1.25524760E+02
0,1668615662.0683594,+1.25433840E+02
0,1668615662.510742,+1.25571160E+02
0,1668615662.9492188,+1.25598510E+02
0,1668615663.3886716,+1.25584470E+02
0,1668615663.828125,+1.25591540E+02
0,1668615664.2646484,+1.25585820E+02
0,1668615664.7041013,+1.25613810E+02
0,1668615665.1445312,+1.25637210E+02
0,1668615665.5839844,+1.25654270E+02
0,1668615666.0185547,+1.25652920E+02
0,1668615666.4609375,+1.25564500E+02
0,1668615666.9003906,+1.25621300E+02
0,1668615667.3427734,+1.25659990E+02
0,1668615667.7841797,+1.25552640E+02
0,1668615668.220703,+1.25586970E+02
0,1668615668.6611328,+1.25662910E+02
0,1668615669.0986328,+1.25723660E+02
0,1668615669.5400388,+1.25710760E+02
0,1668615669.9824219,+1.25732710E+02
0,1668615670.4228516,+1.25760170E+02
0,1668615670.8623044,+1.25792730E+02
0,1668615671.3027344,+1.25796780E+02
0,1668615671.7431638,+1.25721890E+02
0,1668615672.1816406,+1.25676740E+02
0,1668615672.6259766,+1.25747160E+02
0,1668615673.0664062,+1.25712940E+02
0,1668615673.5058594,+1.25744360E+02
0,1668615673.9482422,+1.25783680E+02
0,1668615674.3818357,+1.25753410E+02
0,1668615674.821289,+1.25781810E+02
0,1668615675.2578125,+1.25821850E+02
0,1668615675.6953125,+1.25791270E+02
0,1668615676.1376953,+1.25803230E+02
0,1668615676.5751953,+1.25848920E+02
0,1668615677.0146484,+1.25843820E+02
0,1668615677.4531252,+1.25819670E+02
0,1668615677.8935547,+1.25835290E+02
0,1668615678.3339844,+1.25813530E+02
0,1668615678.7763672,+1.25875550E+02
0,1668615679.2158203,+1.25887100E+02
0,1668615679.6523438,+1.25965640E+02
0,1668615680.0917966,+1.25930480E+02
0,1668615680.5322266,+1.25842990E+02
0,1668615680.972656,+1.25868480E+02
0,1668615681.4111328,+1.25891990E+02
0,1668615681.850586,+1.25829880E+02
0,1668615682.291992,+1.25774420E+02
0,1668615682.727539,+1.25822790E+02
0,1668615683.1699219,+1.25862650E+02
0,1668615683.611328,+1.25865560E+02
0,1668615684.053711,+1.25854540E+02
0,1668615684.495117,+1.25884810E+02
0,1668615684.9345703,+1.25886270E+02
0,1668615685.3759766,+1.25873890E+02
0,1668615685.8164062,+1.25883770E+02
0,1668615686.256836,+1.25919550E+02
0,1668615686.6953125,+1.25925270E+02
0,1668615687.1347656,+1.25954190E+02
0,1668615687.5703125,+1.26013070E+02
0,1668615688.0117188,+1.26023270E+02
0,1668615688.4521484,+1.25981970E+02
0,1668615688.8896484,+1.25976560E+02
0,1668615689.3300781,+1.26008700E+02
0,1668615689.7685544,+1.26000590E+02
0,1668615690.209961,+1.26004020E+02
0,1668615690.6455078,+1.26032000E+02
0,1668615691.0839844,+1.26066330E+02
0,1668615691.5234375,+1.26065920E+02
0,1668615691.9638672,+1.26146740E+02
0,1668615692.4042966,+1.26144770E+02
0,1668615692.84375,+1.26144660E+02
0,1668615693.28125,+1.26128540E+02
0,1668615693.7216797,+1.26038770E+02
0,1668615694.1611328,+1.26056140E+02
0,1668615694.600586,+1.26120840E+02
0,1668615695.0390625,+1.26161410E+02
0,1668615695.4785156,+1.26284260E+02
0,1668615695.916992,+1.26199590E+02
0,1668615696.356445,+1.26152360E+02
0,1668615696.7949216,+1.26199280E+02
0,1668615697.2353516,+1.26231630E+02
0,1668615697.6738281,+1.26221640E+02
0,1668615698.109375,+1.26255970E+02
0,1668615698.5507812,+1.26238700E+02
0,1668615698.995117,+1.26299970E+02
0,1668615699.4355469,+1.26298200E+02
0,1668615699.8769531,+1.26325040E+02
0,1668615700.3173828,+1.26334820E+02
0,1668615700.7578125,+1.26344700E+02
0,1668615701.196289,+1.26365820E+02
0,1668615701.6367185,+1.26389430E+02
0,1668615702.0761719,+1.26361450E+02
0,1668615702.5146484,+1.26365510E+02
0,1668615702.9511719,+1.26302570E+02
0,1668615703.3916013,+1.26373620E+02
0,1668615703.8330078,+1.26481600E+02
0,1668615704.2714844,+1.26529550E+02
0,1668615704.7148438,+1.26463500E+02
0,1668615705.1513672,+1.26477750E+02
0,1668615705.59375,+1.26478480E+02
0,1668615706.0302732,+1.26534550E+02
0,1668615706.472656,+1.26526540E+02
0,1668615706.9160156,+1.26533820E+02
0,1668615707.3574219,+1.26431560E+02
0,1668615707.7988281,+1.26399000E+02
0,1668615708.2382812,+1.26471610E+02
0,1668615708.6767578,+1.26345220E+02
0,1668615709.118164,+1.26340640E+02
0,1668615709.5576172,+1.26352400E+02
0,1668615709.995117,+1.26324730E+02
0,1668615710.4335935,+1.26436350E+02
0,1668615710.875,+1.26477020E+02
0,1668615711.3134766,+1.26439880E+02
0,1668615711.7548828,+1.26504270E+02
0,1668615712.1933594,+1.26537460E+02
0,1668615712.6396484,+1.26587390E+02
0,1668615713.0791013,+1.26566590E+02
0,1668615713.524414,+1.26603930E+02
0,1668615713.9628904,+1.26600190E+02
0,1668615714.399414,+1.26582920E+02
0,1668615714.8398435,+1.26604240E+02
0,1668615715.2773438,+1.26615270E+02
0,1668615715.7158203,+1.26622860E+02
0,1668615716.15625,+1.26557640E+02
0,1668615716.5976562,+1.26572930E+02
0,1668615717.0351562,+1.26561900E+02
0,1668615717.4736328,+1.26616100E+02
0,1668615717.9140625,+1.26550880E+02
0,1668615718.3535156,+1.26560860E+02
0,1668615718.7958984,+1.26617450E+02
0,1668615719.2333982,+1.26653240E+02
0,1668615719.6708984,+1.26638050E+02
0,1668615720.1103516,+1.26603410E+02
0,1668615720.5507812,+1.26568350E+02
0,1668615720.9941406,+1.26567940E+02
0,1668615721.4316406,+1.26591030E+02
0,1668615721.8701172,+1.26573660E+02
0,1668615722.3105466,+1.26589370E+02
0,1668615722.7529294,+1.26578860E+02
0,1668615723.191406,+1.26584370E+02
0,1668615723.6298828,+1.26595610E+02
0,1668615724.0693357,+1.26592280E+02
0,1668615724.5117188,+1.26674770E+02
0,1668615724.9521484,+1.26769430E+02
0,1668615725.3935547,+1.26754660E+02
0,1668615725.8339844,+1.26757570E+02
0,1668615726.274414,+1.26810730E+02
0,1668615726.711914,+1.26865240E+02
0,1668615727.1542969,+1.26894050E+02
0,1668615727.5927734,+1.26906430E+02
0,1668615728.0302732,+1.26947840E+02
0,1668615728.4707031,+1.26947000E+02
0,1668615728.9179688,+1.26868670E+02
0,1668615729.3554688,+1.26794500E+02
0,1668615729.7939453,+1.26786080E+02
0,1668615730.2314453,+1.26792320E+02
0,1668615730.671875,+1.26820510E+02
0,1668615731.1132812,+1.26905080E+02
0,1668615731.5527341,+1.26889790E+02
0,1668615731.9941406,+1.26945650E+02
0,1668615732.4335935,+1.26923810E+02
0,1668615732.8730469,+1.26884590E+02
0,1668615733.3115234,+1.26928380E+02
0,1668615733.7509766,+1.26907060E+02
0,1668615734.191406,+1.26961570E+02
0,1668615734.6347656,+1.26950120E+02
0,1668615735.0742188,+1.26960110E+02
0,1668615735.5166016,+1.26924010E+02
0,1668615735.9560544,+1.26988610E+02
0,1668615736.3964844,+1.27096380E+02
0,1668615736.8398435,+1.27132690E+02
0,1668615737.2792969,+1.27166290E+02
0,1668615737.720703,+1.27130810E+02
0,1668615738.165039,+1.27144750E+02
0,1668615738.602539,+1.27128010E+02
0,1668615739.0419922,+1.27140380E+02
0,1668615739.4833984,+1.27120410E+02
0,1668615739.9257812,+1.27075790E+02
0,1668615740.3642578,+1.27097730E+02
0,1668615740.8017578,+1.27021070E+02
0,1668615741.2431638,+1.26934940E+02
0,1668615741.6826172,+1.26865450E+02
0,1668615742.118164,+1.26935770E+02
0,1668615742.55957,+1.27048840E+02
0,1668615742.991211,+1.27143710E+02
0,1668615743.4365234,+1.27144960E+02
0,1668615743.8759766,+1.27144750E+02
0,1668615744.3183594,+1.27168050E+02
0,1668615744.756836,+1.27140590E+02
0,1668615745.1953125,+1.27160980E+02
0,1668615745.6337888,+1.27185010E+02
0,1668615746.0751953,+1.27251900E+02
0,1668615746.5126953,+1.27318790E+02
0,1668615746.9511719,+1.27195410E+02
0,1668615747.3925781,+1.27272390E+02
0,1668615747.8310547,+1.27311190E+02
0,1668615748.2705078,+1.27312130E+02
0,1668615748.711914,+1.27284770E+02
0,1668615749.1523438,+1.27325340E+02
0,1668615749.5947263,+1.27297670E+02
0,1668615750.0292969,+1.27332520E+02
0,1668615750.4707031,+1.27277800E+02
0,1668615750.9121094,+1.27309630E+02
0,1668615751.3466794,+1.27318680E+02
0,1668615751.788086,+1.27318060E+02
0,1668615752.227539,+1.27112820E+02
0,1668615752.6669922,+1.27057160E+02
0,1668615753.1074216,+1.27223400E+02
0,1668615753.5468748,+1.27266250E+02
0,1668615753.9863281,+1.27383180E+02
0,1668615754.4228516,+1.27416050E+02
0,1668615754.8632812,+1.27433210E+02
0,1668615755.303711,+1.27506650E+02
0,1668615755.741211,+1.27442990E+02
0,1668615756.1835938,+1.27401170E+02
0,1668615756.6259766,+1.27328670E+02
0,1668615757.0673828,+1.27297670E+02
0,1668615757.5029297,+1.27323160E+02
0,1668615757.9433591,+1.27359360E+02
0,1668615758.3808594,+1.27413340E+02
0,1668615758.821289,+1.27475340E+02
0,1668615759.2607422,+1.27541090E+02
0,1668615759.7041013,+1.27487720E+02
0,1668615760.1416016,+1.27458490E+02
0,1668615760.5830078,+1.27447880E+02
0,1668615761.0234375,+1.27483250E+02
0,1668615761.4609375,+1.27519550E+02
0,1668615761.901367,+1.27472430E+02
0,1668615762.3417969,+1.27543790E+02
0,1668615762.785156,+1.27577910E+02
0,1668615763.2246094,+1.27609640E+02
0,1668615763.665039,+1.27563350E+02
0,1668615764.1064453,+1.27558870E+02
0,1668615764.5458984,+1.27525690E+02
0,1668615764.9863281,+1.27545560E+02
0,1668615765.4277344,+1.27603920E+02
0,1668615765.868164,+1.27647610E+02
0,1668615766.3066406,+1.27613070E+02
0,1668615766.7470703,+1.27634290E+02
0,1668615767.1855466,+1.27687550E+02
0,1668615767.6259766,+1.27715950E+02
0,1668615768.0605469,+1.27673090E+02
0,1668615768.5019531,+1.27656350E+02
0,1668615768.9404294,+1.27666330E+02
0,1668615769.3828125,+1.27670390E+02
0,1668615769.823242,+1.27630240E+02
0,1668615770.2617188,+1.27691710E+02
0,1668615770.698242,+1.27728540E+02
0,1668615771.1386719,+1.27800840E+02
0,1668615771.578125,+1.27779410E+02
0,1668615772.017578,+1.27784090E+02
0,1668615772.4550781,+1.27715640E+02
0,1668615772.897461,+1.27737280E+02
0,1668615773.3417969,+1.27835370E+02
0,1668615773.7783203,+1.27850770E+02
0,1668615774.220703,+1.27799590E+02
0,1668615774.6611328,+1.27758710E+02
0,1668615775.1015627,+1.27707210E+02
0,1668615775.5419922,+1.27777430E+02
0,1668615775.9833984,+1.27782420E+02
0,1668615776.4228516,+1.27792720E+02
0,1668615776.8642578,+1.27840360E+02
0,1668615777.303711,+1.27837970E+02
0,1668615777.7460938,+1.27820080E+02
0,1668615778.1865234,+1.27857420E+02
0,1668615778.6259766,+1.27942620E+02
0,1668615779.0664062,+1.27968000E+02
0,1668615779.5048826,+1.27947090E+02
0,1668615779.9423828,+1.27944290E+02
0,1668615780.3828125,+1.27968730E+02
0,1668615780.8203125,+1.27923690E+02
0,1668615781.2578125,+1.27909750E+02
0,1668615781.6972656,+1.27897160E+02
0,1668615782.1376953,+1.27997550E+02
0,1668615782.5810547,+1.27985170E+02
0,1668615783.0166016,+1.27955620E+02
0,1668615783.4560544,+1.27927120E+02
0,1668615783.8964844,+1.27887180E+02
0,1668615784.3378906,+1.27933150E+02
0,1668615784.7773438,+1.28048000E+02
0,1668615785.21875,+1.28082640E+02
0,1668615785.6601562,+1.28023450E+02
0,1668615786.09375,+1.27963110E+02
0,1668615786.5351562,+1.28029590E+02
0,1668615786.9794922,+1.28037490E+02
0,1668615787.4199219,+1.28054970E+02
0,1668615787.8583984,+1.28136830E+02
0,1668615788.3017578,+1.28039470E+02
0,1668615788.7421875,+1.28015960E+02
0,1668615789.1787107,+1.28057980E+02
0,1668615789.620117,+1.28022100E+02
0,1668615790.05957,+1.28126850E+02
0,1668615790.5009763,+1.28225980E+02
0,1668615790.9404294,+1.28190300E+02
0,1668615791.3828125,+1.28219430E+02
0,1668615791.823242,+1.28149730E+02
0,1668615792.2617188,+1.28134030E+02
0,1668615792.7050781,+1.28108440E+02
0,1668615793.1416016,+1.28139540E+02
0,1668615793.5810547,+1.28196960E+02
0,1668615794.0214844,+1.28174390E+02
0,1668615794.461914,+1.28142970E+02
0,1668615794.9023438,+1.28129240E+02
0,1668615795.3408203,+1.28161900E+02
0,1668615795.78125,+1.28179800E+02
0,1668615796.220703,+1.28254900E+02
0,1668615796.6582031,+1.28333960E+02
0,1668615797.0966797,+1.28375990E+02
0,1668615797.5351562,+1.28167210E+02
0,1668615797.972656,+1.28265930E+02
0,1668615798.4111328,+1.28262500E+02
0,1668615798.8486328,+1.28254690E+02
0,1668615799.290039,+1.28273000E+02
0,1668615799.7265625,+1.28201540E+02
0,1668615800.1660154,+1.28196130E+02
0,1668615800.602539,+1.28204350E+02
0,1668615801.0439453,+1.28242730E+02
0,1668615801.4804688,+1.28295580E+02
0,1668615801.916992,+1.28294850E+02
0,1668615802.3544922,+1.28317840E+02
0,1668615802.7929688,+1.28341240E+02
0,1668615803.2294922,+1.28323660E+02
0,1668615803.6660154,+1.28359550E+02
0,1668615804.109375,+1.28260730E+02
0,1668615804.5498044,+1.28308160E+02
0,1668615804.9892578,+1.28346760E+02
0,1668615805.4316406,+1.28337080E+02
0,1668615805.8740234,+1.28293080E+02
0,1668615806.3134766,+1.28247930E+02
0,1668615806.756836,+1.28293500E+02
0,1668615807.1992188,+1.28338020E+02
0,1668615807.6367185,+1.28379210E+02
0,1668615808.0791013,+1.28376300E+02
0,1668615808.515625,+1.28390450E+02
0,1668615808.9550781,+1.28386600E+02
0,1668615809.3945312,+1.28319190E+02
0,1668615809.8339844,+1.28354970E+02
0,1668615810.274414,+1.28408860E+02
0,1668615810.7128906,+1.28376820E+02
0,1668615811.1494138,+1.28388370E+02
0,1668615811.5878906,+1.28465660E+02
0,1668615812.0283203,+1.28454320E+02
0,1668615812.4667969,+1.28461700E+02
0,1668615812.9082031,+1.28479070E+02
0,1668615813.3486328,+1.28540550E+02
0,1668615813.7871094,+1.28453900E+02
0,1668615814.2285156,+1.28462330E+02
0,1668615814.6679688,+1.28568640E+02
0,1668615815.1054688,+1.28575920E+02
0,1668615815.5439453,+1.28543360E+02
0,1668615815.9853513,+1.28554700E+02
0,1668615816.4267578,+1.28563750E+02
0,1668615816.8642578,+1.28594750E+02
0,1668615817.3066406,+1.28599330E+02
0,1668615817.7441406,+1.28608270E+02
0,1668615818.1855466,+1.28625020E+02
0,1668615818.625,+1.28659970E+02
0,1668615819.0615234,+1.28670170E+02
0,1668615819.5039062,+1.28648110E+02
0,1668615819.9404294,+1.28629490E+02
0,1668615820.3818357,+1.28573530E+02
0,1668615820.821289,+1.28566870E+02
0,1668615821.2607422,+1.28631680E+02
0,1668615821.698242,+1.28675060E+02
0,1668615822.1396484,+1.28747770E+02
0,1668615822.5791013,+1.28715520E+02
0,1668615823.017578,+1.28627730E+02
0,1668615823.4560544,+1.28734250E+02
0,1668615823.8964844,+1.28669650E+02
0,1668615824.334961,+1.28718230E+02
0,1668615824.7763672,+1.28779810E+02
0,1668615825.2148438,+1.28792710E+02
0,1668615825.6552734,+1.28752240E+02
0,1668615826.09375,+1.28740900E+02
0,1668615826.5322266,+1.28753280E+02
0,1668615826.9716794,+1.28758380E+02
0,1668615827.4101562,+1.28773050E+02
0,1668615827.8486328,+1.28768890E+02
0,1668615828.288086,+1.28713130E+02
0,1668615828.727539,+1.28843780E+02
0,1668615829.1640625,+1.28848050E+02
0,1668615829.6054688,+1.28876660E+02
0,1668615830.0439453,+1.28857830E+02
0,1668615830.4853513,+1.28787300E+02
0,1668615830.921875,+1.28755050E+02
0,1668615831.3662107,+1.28849710E+02
0,1668615831.807617,+1.28907550E+02
0,1668615832.2451172,+1.28925550E+02
0,1668615832.6865234,+1.28933870E+02
0,1668615833.1269531,+1.28873330E+02
0,1668615833.5664062,+1.28877800E+02
0,1668615834.006836,+1.28882270E+02
0,1668615834.4482422,+1.28882900E+02
0,1668615834.8896484,+1.28861470E+02
0,1668615835.3261719,+1.28954360E+02
0,1668615835.7646484,+1.28927210E+02
0,1668615836.2060547,+1.28973610E+02
0,1668615836.6455078,+1.29042680E+02
0,1668615837.084961,+1.28967370E+02
0,1668615837.524414,+1.28913270E+02
0,1668615837.9667969,+1.28994930E+02
0,1668615838.4052734,+1.29080540E+02
0,1668615838.8447266,+1.29023960E+02
0,1668615839.285156,+1.28967260E+02
0,1668615839.7226562,+1.28990250E+02
0,1668615840.1621091,+1.29019790E+02
0,1668615840.6035156,+1.29042470E+02
0,1668615841.0429685,+1.28987750E+02
0,1668615841.4824219,+1.28976000E+02
0,1668615841.9199219,+1.29074410E+02
0,1668615842.3574219,+1.29107900E+02
0,1668615842.8007812,+1.29142540E+02
0,1668615843.2373047,+1.29182800E+02
0,1668615843.671875,+1.29141090E+02
0,1668615844.111328,+1.29227320E+02
0,1668615844.5546875,+1.29220040E+02
0,1668615844.9941406,+1.29118930E+02
0,1668615845.4326172,+1.29152010E+02
0,1668615845.8710938,+1.29198200E+02
0,1668615846.3115234,+1.29123920E+02
0,1668615846.7539062,+1.29177390E+02
0,1668615847.1953125,+1.29213900E+02
0,1668615847.6367185,+1.29223580E+02
0,1668615848.078125,+1.29249900E+02
0,1668615848.5195312,+1.29269140E+02
0,1668615848.9541016,+1.29309090E+02
0,1668615849.3935547,+1.29120280E+02
0,1668615849.8339844,+1.29199760E+02
0,1668615850.2724607,+1.29212340E+02
0,1668615850.7109375,+1.29152110E+02
0,1668615851.1513672,+1.29190710E+02
0,1668615851.5888672,+1.29271950E+02
0,1668615852.0292969,+1.29322300E+02
0,1668615852.4677734,+1.29269140E+02
0,1668615852.9121094,+1.29270390E+02
0,1668615853.350586,+1.29380130E+02
0,1668615853.7939453,+1.29291300E+02
0,1668615854.2333982,+1.29278810E+02
0,1668615854.671875,+1.29247920E+02
0,1668615855.1123047,+1.29200070E+02
0,1668615855.5507812,+1.29277980E+02
0,1668615855.991211,+1.29250830E+02
0,1668615856.4306638,+1.29283290E+02
0,1668615856.8691404,+1.29330830E+02
0,1668615857.3125,+1.29342060E+02
0,1668615857.7500002,+1.29315120E+02
0,1668615858.1884763,+1.29269140E+02
0,1668615858.6279297,+1.29272890E+02
0,1668615859.0654294,+1.29350490E+02
0,1668615859.506836,+1.29348100E+02
0,1668615859.9492188,+1.29396470E+02
0,1668615860.3916013,+1.29354540E+02
0,1668615860.8339844,+1.29346640E+02
0,1668615861.2753906,+1.29463770E+02
0,1668615861.7148438,+1.29478850E+02
0,1668615862.1552734,+1.29435370E+02
0,1668615862.5947263,+1.29400420E+02
0,1668615863.0361328,+1.29364010E+02
0,1668615863.4755857,+1.29281420E+02
0,1668615863.9121094,+1.29261440E+02
0,1668615864.3544922,+1.29245740E+02
0,1668615864.7958984,+1.29254990E+02
0,1668615865.2363281,+1.29239910E+02
0,1668615865.6767578,+1.29276840E+02
0,1668615866.1191406,+1.29282980E+02
0,1668615866.5556638,+1.29296600E+02
0,1668615866.9990234,+1.29287140E+02
0,1668615867.4375,+1.29307940E+02
0,1668615867.8740234,+1.29324790E+02
0,1668615868.3134766,+1.29355690E+02
0,1668615868.7519531,+1.29378680E+02
0,1668615869.194336,+1.29413940E+02
0,1668615869.6357422,+1.29424350E+02
0,1668615870.0703125,+1.29448370E+02
0,1668615870.5097656,+1.29439640E+02
0,1668615870.9462888,+1.29408850E+02
0,1668615871.3828125,+1.29370250E+02
0,1668615871.8222656,+1.29459090E+02
0,1668615872.2636719,+1.29536800E+02
0,1668615872.7021484,+1.29570400E+02
0,1668615873.1416016,+1.29563110E+02
0,1668615873.582031,+1.29584330E+02
0,1668615874.022461,+1.29585690E+02
0,1668615874.4658203,+1.29639990E+02
0,1668615874.9052734,+1.29581840E+02
0,1668615875.3466794,+1.29586210E+02
0,1668615875.788086,+1.29487490E+02
0,1668615876.225586,+1.29498100E+02
0,1668615876.665039,+1.29664640E+02
0,1668615877.1035156,+1.29738500E+02
0,1668615877.5439453,+1.29756080E+02
0,1668615877.9804688,+1.29722480E+02
0,1668615878.4228516,+1.29689710E+02
0,1668615878.8662107,+1.29611380E+02
0,1668615879.303711,+1.29619180E+02
0,1668615879.741211,+1.29625630E+02
0,1668615880.1826172,+1.29667550E+02
0,1668615880.620117,+1.29707710E+02
0,1668615881.05957,+1.29690960E+02
0,1668615881.5009763,+1.29766690E+02
0,1668615881.9384766,+1.29792590E+02
0,1668615882.3798828,+1.29878100E+02
0,1668615882.821289,+1.29840030E+02
0,1668615883.2578125,+1.30001260E+02
0,1668615883.6992188,+1.30012710E+02
0,1668615884.1357422,+1.29903380E+02
0,1668615884.5761719,+1.29879870E+02
0,1668615885.0166016,+1.29879350E+02
0,1668615885.4531252,+1.29892040E+02
0,1668615885.8916013,+1.29843770E+02
0,1668615886.3320312,+1.29814750E+02
0,1668615886.7734375,+1.29918460E+02
0,1668615887.211914,+1.29959660E+02
0,1668615887.6484375,+1.29984930E+02
0,1668615888.0878906,+1.29868840E+02
0,1668615888.526367,+1.29983160E+02
0,1668615888.9677734,+1.30201100E+02
0,1668615889.40625,+1.30225440E+02
0,1668615889.8486328,+1.30048280E+02
0,1668615890.290039,+1.29932090E+02
0,1668615890.7304685,+1.29946440E+02
0,1668615891.1689453,+1.29952690E+02
0,1668615891.6083984,+1.30061600E+02
0,1668615892.0517578,+1.30138990E+02
0,1668615892.4902344,+1.30077310E+02
0,1668615892.928711,+1.30018010E+02
0,1668615893.3671875,+1.30084800E+02
0,1668615893.8085938,+1.30100920E+02
0,1668615894.2480469,+1.30043810E+02
0,1668615894.6845703,+1.30091870E+02
0,1668615895.1269531,+1.30036320E+02
0,1668615895.5634766,+1.30082300E+02
0,1668615896.0048826,+1.30094570E+02
0,1668615896.4433591,+1.30045680E+02
0,1668615896.8847656,+1.30062740E+02
0,1668615897.3271482,+1.30050570E+02
0,1668615897.7646484,+1.30093220E+02
0,1668615898.2021484,+1.30141590E+02
0,1668615898.6416016,+1.30230850E+02
0,1668615899.0810547,+1.30124010E+02
0,1668615899.5214844,+1.30170300E+02
0,1668615899.9638672,+1.30149400E+02
0,1668615900.4052734,+1.30171450E+02
0,1668615900.8427734,+1.30181850E+02
0,1668615901.2832031,+1.30183620E+02
0,1668615901.7246094,+1.30158240E+02
0,1668615902.163086,+1.30144510E+02
0,1668615902.6015627,+1.30183310E+02
0,1668615903.0371091,+1.30243750E+02
0,1668615903.477539,+1.30263930E+02
0,1668615903.9160156,+1.30160730E+02
0,1668615904.3574219,+1.30152930E+02
0,1668615904.7958984,+1.30166040E+02
0,1668615905.2363281,+1.30159800E+02
0,1668615905.6777344,+1.30164900E+02
0,1668615906.118164,+1.30163020E+02
0,1668615906.5585938,+1.30260600E+02
0,1668615906.9980466,+1.30234700E+02
0,1668615907.4355469,+1.30265170E+02
0,1668615907.8730469,+1.30287020E+02
0,1668615908.3105466,+1.30276510E+02
0,1668615908.7460938,+1.30273910E+02
0,1668615909.1904297,+1.30318960E+02
0,1668615909.631836,+1.30346730E+02
0,1668615910.0722656,+1.30370450E+02
0,1668615910.510742,+1.30293570E+02
0,1668615910.9482422,+1.30361090E+02
0,1668615911.3886716,+1.30387400E+02
0,1668615911.828125,+1.30406540E+02
0,1668615912.265625,+1.30353910E+02
0,1668615912.7060547,+1.30397290E+02
0,1668615913.1435544,+1.30430570E+02
0,1668615913.5830078,+1.30434730E+02
0,1668615914.0205078,+1.30352870E+02
0,1668615914.459961,+1.30289930E+02
0,1668615914.9003906,+1.30418920E+02
0,1668615915.3369138,+1.30428600E+02
0,1668615915.7783203,+1.30444300E+02
0,1668615916.213867,+1.30468130E+02
0,1668615916.6572266,+1.30411330E+02
0,1668615917.0976562,+1.30442540E+02
0,1668615917.5361328,+1.30466980E+02
0,1668615917.9765625,+1.30388440E+02
0,1668615918.4179688,+1.30387920E+02
0,1668615918.859375,+1.30468960E+02
0,1668615919.296875,+1.30491120E+02
0,1668615919.7363281,+1.30524200E+02
0,1668615920.175781,+1.30577460E+02
0,1668615920.616211,+1.30571530E+02
0,1668615921.0517578,+1.30551350E+02
0,1668615921.4921875,+1.30502250E+02
0,1668615921.9316406,+1.30508800E+02
0,1668615922.3701172,+1.30496210E+02
0,1668615922.8095703,+1.30540530E+02
0,1668615923.2460938,+1.30537820E+02
0,1668615923.6855466,+1.30450650E+02
0,1668615924.1240232,+1.30522640E+02
0,1668615924.5644531,+1.30462200E+02
0,1668615925.0019531,+1.30526800E+02
0,1668615925.4404294,+1.30522120E+02
0,1668615925.8808594,+1.30609500E+02
0,1668615926.3173828,+1.30636230E+02
0,1668615926.7597654,+1.30659430E+02
0,1668615927.2001953,+1.30677220E+02
0,1668615927.6396484,+1.30672010E+02
0,1668615928.0810547,+1.30689280E+02
0,1668615928.5214844,+1.30731200E+02
0,1668615928.9609375,+1.30780300E+02
0,1668615929.3984373,+1.30763140E+02
0,1668615929.8388672,+1.30737860E+02
0,1668615930.2783203,+1.30767090E+02
0,1668615930.71875,+1.30725270E+02
0,1668615931.1582031,+1.30689700E+02
0,1668615931.5966797,+1.30769380E+02
0,1668615932.0439453,+1.30680440E+02
0,1668615932.4824219,+1.30734330E+02
0,1668615932.9248047,+1.30798820E+02
0,1668615933.3603516,+1.30735050E+02
0,1668615933.796875,+1.30762000E+02
0,1668615934.234375,+1.30763660E+02
0,1668615934.671875,+1.30823890E+02
0,1668615935.1132812,+1.30816820E+02
0,1668615935.5566406,+1.30844070E+02
0,1668615935.9941406,+1.30922400E+02
0,1668615936.4335935,+1.30802360E+02
0,1668615936.8730469,+1.30827530E+02
0,1668615937.3134766,+1.30904300E+02
0,1668615937.7529294,+1.30986380E+02
0,1668615938.1933594,+1.30888180E+02
0,1668615938.6308594,+1.30802570E+02
0,1668615939.0683594,+1.30822120E+02
0,1668615939.5078125,+1.30846670E+02
0,1668615939.9482422,+1.30751280E+02
0,1668615940.3896484,+1.30753050E+02
0,1668615940.8261719,+1.30860710E+02
0,1668615941.2646484,+1.30923030E+02
0,1668615941.7011716,+1.30974620E+02
0,1668615942.1416016,+1.30926980E+02
0,1668615942.5751953,+1.30959850E+02
0,1668615943.0205078,+1.30938530E+02
0,1668615943.459961,+1.30950280E+02
0,1668615943.9033203,+1.30920940E+02
0,1668615944.3457031,+1.31001150E+02
0,1668615944.7841797,+1.31094250E+02
0,1668615945.2236328,+1.31154270E+02
0,1668615945.6611328,+1.31132740E+02
0,1668615946.100586,+1.31047650E+02
0,1668615946.5458984,+1.31033500E+02
0,1668615946.9902344,+1.31041610E+02
0,1668615947.4306638,+1.30982940E+02
0,1668615947.8720703,+1.30960680E+02
0,1668615948.3105466,+1.30992620E+02
0,1668615948.7480469,+1.31080730E+02
0,1668615949.1884763,+1.31069910E+02
0,1668615949.6289062,+1.31027780E+02
0,1668615950.071289,+1.30978160E+02
0,1668615950.510742,+1.30926460E+02
0,1668615950.9462888,+1.30969840E+02
0,1668615951.3857422,+1.31057320E+02
0,1668615951.8242185,+1.31087800E+02
0,1668615952.2607422,+1.31099140E+02
0,1668615952.7011716,+1.31122540E+02
